offer_id;dealer_plz;dealer_city;dealer_street_house_nr;make;model;price_raw;gear_count_raw;battery_life_raw;frame_size_raw;wheel_size_raw;is_ebike;description_raw
66630704;2298;Zürich;Steinenvorstadt 100;Haibike;Trekking 7;CHF 3520.-;22 Gänge;131 km;49 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
10806696;8034;Bern;Zieglerstrasse 116;Bulls;E-Stream EVO AM 4;CHF 4280.-;22 Gänge;133 km;59 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
73169105;4986;Zürich;Steinenvorstadt 10;Trek;Domane SL 6;CHF 800.-;11 Gänge;;48 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
65105525;5504;Chur;Sonnenbergstrasse 67;Specialized;Turbo Vado 5.0;CHF 3940.-;9 Gänge;81 km;47 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
11401860;8049;Luzern;Kellerstrasse 101;Bulls;E-Stream EVO AM 4;CHF 2890.-;10 Gänge;109 km;51 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
89829380;3997;Basel;Zieglerstrasse 133;Trek;Domane SL 6;CHF 1190.-;11 Gänge;;55 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
64309591;1690;Aarau;Sonnenbergstrasse 116;Cannondale;Synapse Carbon 3;CHF 1530.-;22 Gänge;;47 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
51397646;9101;Baar;Zieglerstrasse 57;Scott;Scale 940;CHF 1400.-;11 Gänge;;46 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
71025396;2812;Winterthur;Kellerstrasse 30;Haibike;Trekking 7;CHF 2350.-;9 Gänge;87 km;46 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
57235332;9744;Bern;Weberstrasse 103;Focus;Jam² 6.8;CHF 2470.-;12 Gänge;94 km;58 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
72468985;7788;Chur;Kellerstrasse 124;Haibike;Trekking 7;CHF 3890.-;11 Gänge;83 km;51 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
55672637;3416;Baar;Kellerstrasse 92;Cannondale;Synapse Carbon 3;CHF 1280.-;12 Gänge;;56 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
25764031;7331;Zürich;Zieglerstrasse 142;Focus;Jam² 6.8;CHF 2680.-;10 Gänge;123 km;46 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
63741600;9617;Bern;Kellerstrasse 42;Haibike;Trekking 7;CHF 2120.-;9 Gänge;87 km;48 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
93828624;3837;Baar;Steinenvorstadt 91;Orbea;Gain D30;CHF 2280.-;12 Gänge;148 km;46 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
52146602;4065;Basel;Weberstrasse 9;Focus;Jam² 6.8;CHF 3190.-;9 Gänge;105 km;52 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
37926713;4659;Basel;Steinenvorstadt 12;Specialized;Turbo Vado 5.0;CHF 2750.-;10 Gänge;134 km;60 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
68930437;1378;Zürich;Sonnenbergstrasse 128;Haibike;Trekking 7;CHF 3350.-;10 Gänge;110 km;48 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
97477601;6212;St. Gallen;Sonnenbergstrasse 145;Trek;Domane SL 6;CHF 1830.-;12 Gänge;;60 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
75128782;2007;Zug;Weberstrasse 133;Orbea;Gain D30;CHF 3320.-;9 Gänge;110 km;60 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
20427427;8370;Chur;Kellerstrasse 60;Bulls;E-Stream EVO AM 4;CHF 2740.-;9 Gänge;154 km;53 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
51586760;1859;Luzern;Kellerstrasse 104;Specialized;Turbo Vado 5.0;CHF 4050.-;22 Gänge;97 km;57 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
52861793;3490;Winterthur;Kellerstrasse 50;Haibike;Trekking 7;CHF 2880.-;12 Gänge;155 km;51 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
87159373;8602;Zürich;Steinenvorstadt 110;Specialized;Turbo Vado 5.0;CHF 3590.-;12 Gänge;148 km;60 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
24014969;3356;Baar;Zieglerstrasse 103;Cannondale;Synapse Carbon 3;CHF 600.-;9 Gänge;;47 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
78029500;9686;Winterthur;Weberstrasse 133;Focus;Jam² 6.8;CHF 3650.-;22 Gänge;93 km;54 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
24215977;3651;Zürich;Steinenvorstadt 16;Specialized;Turbo Vado 5.0;CHF 3780.-;10 Gänge;110 km;56 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
77872782;1494;St. Gallen;Sonnenbergstrasse 31;Cube;Kathmandu Hybrid Pro;CHF 2870.-;11 Gänge;111 km;60 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
37018863;4479;Luzern;Weberstrasse 84;Haibike;Trekking 7;CHF 4660.-;22 Gänge;119 km;60 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
68091997;6058;Zürich;Weberstrasse 83;Focus;Jam² 6.8;CHF 3200.-;10 Gänge;135 km;53 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
68347097;6657;Luzern;Sonnenbergstrasse 24;Specialized;Turbo Vado 5.0;CHF 4140.-;9 Gänge;87 km;59 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
99275375;9904;Luzern;Kellerstrasse 49;Focus;Jam² 6.8;CHF 2690.-;22 Gänge;140 km;54 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
87086769;9609;Zürich;Zieglerstrasse 104;Bulls;E-Stream EVO AM 4;CHF 2930.-;9 Gänge;88 km;56 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
62896508;9463;Aarau;Steinenvorstadt 47;Trek;Domane SL 6;CHF 1710.-;22 Gänge;;56 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
33610117;5643;Bern;Sonnenbergstrasse 136;Focus;Jam² 6.8;CHF 4260.-;22 Gänge;141 km;52 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
64818471;2484;Aarau;Sonnenbergstrasse 1;Scott;Scale 940;CHF 2030.-;22 Gänge;;54 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
12134787;3485;Chur;Kellerstrasse 65;Trek;Domane SL 6;CHF 1900.-;10 Gänge;;54 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
59647770;6580;St. Gallen;Zieglerstrasse 94;Giant;Explore E+ 2;CHF 3060.-;10 Gänge;95 km;48 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
16960523;6464;Chur;Steinenvorstadt 45;Trek;Domane SL 6;CHF 1420.-;11 Gänge;;54 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
77508249;7770;St. Gallen;Kellerstrasse 82;Orbea;Gain D30;CHF 2840.-;11 Gänge;113 km;46 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
58803656;6138;Luzern;Weberstrasse 119;Cube;Kathmandu Hybrid Pro;CHF 4200.-;22 Gänge;159 km;60 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
83980794;5600;Zürich;Kellerstrasse 102;Cannondale;Synapse Carbon 3;CHF 2790.-;12 Gänge;;59 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
53560557;6926;Bern;Steinenvorstadt 52;Scott;Scale 940;CHF 2040.-;22 Gänge;;47 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
93614571;6158;Luzern;Kellerstrasse 39;Orbea;Gain D30;CHF 2230.-;9 Gänge;138 km;47 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
23891393;5643;Aarau;Steinenvorstadt 32;Orbea;Gain D30;CHF 4580.-;22 Gänge;159 km;59 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
13063410;1344;Winterthur;Weberstrasse 100;Trek;Domane SL 6;CHF 1090.-;12 Gänge;;47 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
26107322;6812;Bern;Steinenvorstadt 106;Orbea;Gain D30;CHF 3800.-;12 Gänge;156 km;55 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
30870561;8493;Winterthur;Steinenvorstadt 90;Focus;Jam² 6.8;CHF 2570.-;9 Gänge;151 km;48 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
91518782;6278;Zug;Zieglerstrasse 21;Trek;Domane SL 6;CHF 1120.-;9 Gänge;;52 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
38448435;6017;Zürich;Kellerstrasse 2;Trek;Domane SL 6;CHF 2420.-;22 Gänge;;52 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
49261346;9659;Zug;Sonnenbergstrasse 107;Bulls;E-Stream EVO AM 4;CHF 3300.-;11 Gänge;152 km;57 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
42385269;6051;Luzern;Weberstrasse 106;Cube;Kathmandu Hybrid Pro;CHF 4400.-;22 Gänge;131 km;52 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
65462629;4876;Basel;Sonnenbergstrasse 75;Specialized;Turbo Vado 5.0;CHF 2070.-;9 Gänge;101 km;46 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
12359689;5836;Basel;Kellerstrasse 106;Haibike;Trekking 7;CHF 3020.-;12 Gänge;105 km;54 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
72995206;6392;Chur;Kellerstrasse 89;Trek;Domane SL 6;CHF 930.-;12 Gänge;;49 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
97174137;8412;Bern;Zieglerstrasse 4;Haibike;Trekking 7;CHF 3990.-;22 Gänge;120 km;55 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
90463609;4573;Zug;Sonnenbergstrasse 61;Giant;Explore E+ 2;CHF 2970.-;12 Gänge;82 km;48 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
38321190;8168;Baar;Kellerstrasse 55;Haibike;Trekking 7;CHF 2940.-;11 Gänge;150 km;57 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
39118894;4934;Basel;Weberstrasse 23;Bulls;E-Stream EVO AM 4;CHF 3320.-;10 Gänge;98 km;50 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
28027542;8372;Chur;Sonnenbergstrasse 120;Scott;Scale 940;CHF 1170.-;10 Gänge;;60 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
53028892;9706;St. Gallen;Steinenvorstadt 6;Specialized;Turbo Vado 5.0;CHF 3580.-;11 Gänge;126 km;51 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
52626888;9892;Basel;Sonnenbergstrasse 113;Cube;Kathmandu Hybrid Pro;CHF 2520.-;9 Gänge;111 km;57 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
17094196;6851;Luzern;Zieglerstrasse 91;Scott;Scale 940;CHF 2240.-;11 Gänge;;59 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
57243712;6527;Bern;Kellerstrasse 18;Giant;Explore E+ 2;CHF 2990.-;9 Gänge;150 km;57 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
51481899;3243;Aarau;Zieglerstrasse 85;Specialized;Turbo Vado 5.0;CHF 3260.-;9 Gänge;132 km;54 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
91348356;4111;Luzern;Sonnenbergstrasse 76;Cannondale;Synapse Carbon 3;CHF 1580.-;10 Gänge;;56 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
45984898;5037;Chur;Sonnenbergstrasse 12;Cannondale;Synapse Carbon 3;CHF 790.-;11 Gänge;;46 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
58338655;5676;Baar;Zieglerstrasse 140;Bulls;E-Stream EVO AM 4;CHF 3110.-;12 Gänge;92 km;58 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
62157332;8201;Baar;Weberstrasse 124;Focus;Jam² 6.8;CHF 3220.-;10 Gänge;114 km;57 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
94508055;7822;Winterthur;Steinenvorstadt 8;Specialized;Turbo Vado 5.0;CHF 2520.-;12 Gänge;144 km;54 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
74508560;2215;Luzern;Kellerstrasse 110;Trek;Domane SL 6;CHF 810.-;11 Gänge;;51 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
92230563;3330;St. Gallen;Kellerstrasse 84;Giant;Explore E+ 2;CHF 3310.-;9 Gänge;155 km;52 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
10629972;6852;Aarau;Sonnenbergstrasse 55;Giant;Explore E+ 2;CHF 2450.-;9 Gänge;86 km;47 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
80365106;8770;Winterthur;Sonnenbergstrasse 119;Haibike;Trekking 7;CHF 2190.-;10 Gänge;128 km;59 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
17174138;9310;Basel;Sonnenbergstrasse 131;Giant;Explore E+ 2;CHF 4100.-;22 Gänge;156 km;52 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
15647953;9252;Luzern;Weberstrasse 67;Bulls;E-Stream EVO AM 4;CHF 2810.-;10 Gänge;157 km;50 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
45297565;1488;Baar;Weberstrasse 30;Specialized;Turbo Vado 5.0;CHF 3350.-;11 Gänge;117 km;54 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
36403935;1975;Zürich;Zieglerstrasse 42;Bulls;E-Stream EVO AM 4;CHF 2680.-;9 Gänge;119 km;56 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
82529438;9938;Zürich;Zieglerstrasse 102;Haibike;Trekking 7;CHF 2520.-;11 Gänge;142 km;53 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
16388101;6848;St. Gallen;Weberstrasse 146;Specialized;Turbo Vado 5.0;CHF 3260.-;10 Gänge;105 km;54 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
22396768;8032;Winterthur;Zieglerstrasse 3;Haibike;Trekking 7;CHF 2920.-;12 Gänge;121 km;50 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
20344188;5551;Zug;Sonnenbergstrasse 40;Haibike;Trekking 7;CHF 4360.-;22 Gänge;82 km;54 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
55775997;5160;Baar;Zieglerstrasse 31;Bulls;E-Stream EVO AM 4;CHF 3260.-;22 Gänge;107 km;49 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
66350985;9674;Zürich;Zieglerstrasse 84;Cannondale;Synapse Carbon 3;CHF 2310.-;22 Gänge;;59 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
17795858;5061;Aarau;Sonnenbergstrasse 37;Giant;Explore E+ 2;CHF 4030.-;22 Gänge;113 km;54 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
54928939;3466;Chur;Kellerstrasse 133;Giant;Explore E+ 2;CHF 2460.-;9 Gänge;117 km;54 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
97274188;9080;Baar;Steinenvorstadt 142;Orbea;Gain D30;CHF 3950.-;10 Gänge;95 km;51 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
20541772;8076;Winterthur;Weberstrasse 96;Scott;Scale 940;CHF 1580.-;11 Gänge;;60 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
85946286;7639;Zürich;Steinenvorstadt 71;Bulls;E-Stream EVO AM 4;CHF 3200.-;11 Gänge;110 km;49 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
77299484;1195;Winterthur;Zieglerstrasse 104;Scott;Scale 940;CHF 600.-;11 Gänge;;50 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
25252996;2349;Chur;Sonnenbergstrasse 114;Giant;Explore E+ 2;CHF 2830.-;9 Gänge;100 km;54 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
18228037;6904;Chur;Sonnenbergstrasse 69;Giant;Explore E+ 2;CHF 3620.-;22 Gänge;120 km;57 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
85880876;4433;St. Gallen;Zieglerstrasse 19;Haibike;Trekking 7;CHF 2650.-;10 Gänge;148 km;47 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
35527253;5386;Zug;Weberstrasse 44;Specialized;Turbo Vado 5.0;CHF 2800.-;12 Gänge;85 km;53 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
14439495;4658;Bern;Zieglerstrasse 87;Cube;Kathmandu Hybrid Pro;CHF 2870.-;9 Gänge;88 km;51 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
51898735;4058;Chur;Kellerstrasse 25;Cube;Kathmandu Hybrid Pro;CHF 2900.-;12 Gänge;115 km;53 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
12221231;9566;Bern;Weberstrasse 122;Haibike;Trekking 7;CHF 3780.-;9 Gänge;139 km;55 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
76000411;4302;Zug;Zieglerstrasse 134;Orbea;Gain D30;CHF 4070.-;22 Gänge;155 km;51 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
32799748;1477;Chur;Kellerstrasse 27;Specialized;Turbo Vado 5.0;CHF 2160.-;9 Gänge;121 km;54 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
17876569;1465;Basel;Sonnenbergstrasse 101;Bulls;E-Stream EVO AM 4;CHF 4290.-;22 Gänge;125 km;51 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
35461560;5068;Winterthur;Weberstrasse 72;Scott;Scale 940;CHF 1960.-;11 Gänge;;56 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
63345306;1946;Luzern;Weberstrasse 131;Scott;Scale 940;CHF 1710.-;12 Gänge;;46 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
18730900;5893;Zug;Weberstrasse 57;Bulls;E-Stream EVO AM 4;CHF 2980.-;9 Gänge;141 km;53 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
82572657;5642;Luzern;Sonnenbergstrasse 15;Haibike;Trekking 7;CHF 3870.-;12 Gänge;137 km;51 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
69369603;5213;Zug;Zieglerstrasse 117;Specialized;Turbo Vado 5.0;CHF 2240.-;12 Gänge;90 km;58 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
84743013;2886;Bern;Zieglerstrasse 104;Cannondale;Synapse Carbon 3;CHF 1580.-;9 Gänge;;54 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
45771978;6804;Luzern;Kellerstrasse 75;Specialized;Turbo Vado 5.0;CHF 3430.-;22 Gänge;145 km;54 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
99348345;4354;Zürich;Weberstrasse 52;Bulls;E-Stream EVO AM 4;CHF 2210.-;12 Gänge;157 km;50 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
66874281;5568;Aarau;Zieglerstrasse 2;Bulls;E-Stream EVO AM 4;CHF 3720.-;22 Gänge;147 km;53 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
47019449;7827;Aarau;Sonnenbergstrasse 144;Bulls;E-Stream EVO AM 4;CHF 2930.-;12 Gänge;128 km;60 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
46582548;7283;St. Gallen;Sonnenbergstrasse 74;Cannondale;Synapse Carbon 3;CHF 1940.-;10 Gänge;;57 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
48225796;1811;Zürich;Kellerstrasse 1;Cube;Kathmandu Hybrid Pro;CHF 3970.-;22 Gänge;80 km;54 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
63889174;7398;Winterthur;Weberstrasse 108;Trek;Domane SL 6;CHF 1140.-;11 Gänge;;48 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
94160292;6529;Baar;Weberstrasse 148;Cube;Kathmandu Hybrid Pro;CHF 3250.-;11 Gänge;145 km;46 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
61759601;2402;Winterthur;Sonnenbergstrasse 128;Bulls;E-Stream EVO AM 4;CHF 3870.-;22 Gänge;129 km;48 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
93719970;1773;Winterthur;Zieglerstrasse 104;Haibike;Trekking 7;CHF 4240.-;10 Gänge;98 km;54 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
62296906;3689;Aarau;Kellerstrasse 41;Cannondale;Synapse Carbon 3;CHF 1120.-;11 Gänge;;50 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
99666478;5210;Basel;Zieglerstrasse 81;Scott;Scale 940;CHF 600.-;10 Gänge;;54 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
77725810;3788;Baar;Kellerstrasse 135;Focus;Jam² 6.8;CHF 3420.-;11 Gänge;127 km;56 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
67477239;2133;Aarau;Zieglerstrasse 75;Bulls;E-Stream EVO AM 4;CHF 2210.-;9 Gänge;144 km;46 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
73838476;2058;Chur;Kellerstrasse 61;Trek;Domane SL 6;CHF 1050.-;11 Gänge;;56 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
68205130;5949;Basel;Steinenvorstadt 18;Scott;Scale 940;CHF 1760.-;12 Gänge;;60 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
20783214;9913;Zürich;Sonnenbergstrasse 126;Scott;Scale 940;CHF 1380.-;12 Gänge;;49 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
76164590;7397;St. Gallen;Steinenvorstadt 92;Bulls;E-Stream EVO AM 4;CHF 2580.-;9 Gänge;121 km;56 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
71585782;4941;Bern;Steinenvorstadt 75;Focus;Jam² 6.8;CHF 4580.-;22 Gänge;138 km;50 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
22760533;5699;Basel;Sonnenbergstrasse 62;Haibike;Trekking 7;CHF 3860.-;10 Gänge;114 km;60 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
80195643;6614;Winterthur;Kellerstrasse 102;Giant;Explore E+ 2;CHF 3320.-;11 Gänge;82 km;49 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
31356072;6375;Aarau;Weberstrasse 107;Bulls;E-Stream EVO AM 4;CHF 2610.-;10 Gänge;112 km;53 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
73919006;2898;St. Gallen;Weberstrasse 41;Giant;Explore E+ 2;CHF 3440.-;12 Gänge;96 km;55 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
50904027;6331;Chur;Zieglerstrasse 97;Haibike;Trekking 7;CHF 3540.-;9 Gänge;82 km;56 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
